name,date_of_birth,place_of_birth,team,season,season_start_year,season_end_year
James Younghusband,04/09/1986,Philippines,chelsea-fc,Season 2005/2006,2005,2006
Carlton Cole,12/11/1983,England,chelsea-fc,Season 2005/2006,2005,2006
HernÃ¡n Crespo,05/07/1975,Argentina,chelsea-fc,Season 2005/2006,2005,2006
Didier Drogba,11/03/1978,Ivory Coast,chelsea-fc,Season 2005/2006,2005,2006
EiÃ°ur GuÃ°johnsen,15/09/1978,Iceland,chelsea-fc,Season 2005/2006,2005,2006
Arjen Robben,23/01/1984,Netherlands,chelsea-fc,Season 2005/2006,2005,2006
Phil Younghusband,04/08/1987,Philippines,chelsea-fc,Season 2005/2006,2005,2006
JosÃ© Mourinho,26/01/1963,Portugal,chelsea-fc,Season 2005/2006,2005,2006
Steve Clarke,29/08/1963,Scotland,chelsea-fc,Season 2005/2006,2005,2006
Petr Äech,20/05/1982,Czech Republic,chelsea-fc,Season 2004/2005,2004,2005
Carlo Cudicini,06/09/1973,Italy,chelsea-fc,Season 2004/2005,2004,2005
Yves Makabu-Makalambay,31/01/1986,Congo DR,chelsea-fc,Season 2004/2005,2004,2005
Lenny Pidgeley,07/02/1984,England,chelsea-fc,Season 2004/2005,2004,2005
Wayne Bridge,05/08/1980,England,chelsea-fc,Season 2004/2005,2004,2005
William Gallas,17/08/1977,France,chelsea-fc,Season 2004/2005,2004,2005
Anthony Grant,04/06/1987,England,chelsea-fc,Season 2004/2005,2004,2005
Robert Huth,18/08/1984,Germany,chelsea-fc,Season 2004/2005,2004,2005
Glen Johnson,23/08/1984,England,chelsea-fc,Season 2004/2005,2004,2005
Nuno Morais,29/01/1984,Portugal,chelsea-fc,Season 2004/2005,2004,2005
Paulo Ferreira,18/01/1979,Portugal,chelsea-fc,Season 2004/2005,2004,2005
Ricardo Carvalho,18/05/1978,Portugal,chelsea-fc,Season 2004/2005,2004,2005
John Terry,07/12/1980,England,chelsea-fc,Season 2004/2005,2004,2005
Steven Watt,01/05/1985,Scotland,chelsea-fc,Season 2004/2005,2004,2005
Joe Cole,08/11/1981,England,chelsea-fc,Season 2004/2005,2004,2005
Damien Duff,02/03/1979,Ireland,chelsea-fc,Season 2004/2005,2004,2005
Geremi,20/12/1978,Cameroon,chelsea-fc,Season 2004/2005,2004,2005
JiÅÃ­ JaroÅ¡Ã­k,27/10/1977,Czech Republic,chelsea-fc,Season 2004/2005,2004,2005
Frank Lampard,20/06/1978,England,chelsea-fc,Season 2004/2005,2004,2005
Claude MakÃ©lÃ©lÃ©,18/02/1973,France,chelsea-fc,Season 2004/2005,2004,2005
Scott Parker,13/10/1980,England,chelsea-fc,Season 2004/2005,2004,2005
Aleksey Smertin,01/05/1975,Russia,chelsea-fc,Season 2004/2005,2004,2005
Tiago,02/05/1981,Portugal,chelsea-fc,Season 2004/2005,2004,2005
Didier Drogba,11/03/1978,Ivory Coast,chelsea-fc,Season 2004/2005,2004,2005
Filipe Oliveira,27/05/1984,Portugal,chelsea-fc,Season 2004/2005,2004,2005
Mikael Forssell,15/03/1981,Finland,chelsea-fc,Season 2004/2005,2004,2005
EiÃ°ur GuÃ°johnsen,15/09/1978,Iceland,chelsea-fc,Season 2004/2005,2004,2005
Mateja KeÅ¾man,12/04/1979,Serbia,chelsea-fc,Season 2004/2005,2004,2005
Arjen Robben,23/01/1984,Netherlands,chelsea-fc,Season 2004/2005,2004,2005
JosÃ© Mourinho,26/01/1963,Portugal,chelsea-fc,Season 2004/2005,2004,2005
Steve Clarke,29/08/1963,Scotland,chelsea-fc,Season 2004/2005,2004,2005
Marco Ambrosio,30/05/1973,Italy,chelsea-fc,Season 2003/2004,2003,2004
Carlo Cudicini,06/09/1973,Italy,chelsea-fc,Season 2003/2004,2003,2004
JÃ¼rgen Macho,24/08/1977,Austria,chelsea-fc,Season 2003/2004,2003,2004
Yves Makabu-Makalambay,31/01/1986,Congo DR,chelsea-fc,Season 2003/2004,2003,2004
Neil Sullivan,24/02/1970,Scotland,chelsea-fc,Season 2003/2004,2003,2004
Celestine Babayaro,29/08/1978,Nigeria,chelsea-fc,Season 2003/2004,2003,2004
Winston Bogarde,22/10/1970,Netherlands,chelsea-fc,Season 2003/2004,2003,2004
Wayne Bridge,05/08/1980,England,chelsea-fc,Season 2003/2004,2003,2004
Marcel Desailly,07/09/1968,France,chelsea-fc,Season 2003/2004,2003,2004
William Gallas,17/08/1977,France,chelsea-fc,Season 2003/2004,2003,2004
Robert Huth,18/08/1984,Germany,chelsea-fc,Season 2003/2004,2003,2004
Glen Johnson,23/08/1984,England,chelsea-fc,Season 2003/2004,2003,2004
Mario Melchiot,04/11/1976,Netherlands,chelsea-fc,Season 2003/2004,2003,2004
John Terry,07/12/1980,England,chelsea-fc,Season 2003/2004,2003,2004
Joe Cole,08/11/1981,England,chelsea-fc,Season 2003/2004,2003,2004
Damien Duff,02/03/1979,Ireland,chelsea-fc,Season 2003/2004,2003,2004
Geremi,20/12/1978,Cameroon,chelsea-fc,Season 2003/2004,2003,2004
Jesper GrÃ¸nkjÃ¦r,12/08/1977,Denmark,chelsea-fc,Season 2003/2004,2003,2004
Frank Lampard,20/06/1978,England,chelsea-fc,Season 2003/2004,2003,2004
Claude MakÃ©lÃ©lÃ©,18/02/1973,France,chelsea-fc,Season 2003/2004,2003,2004
Alexis Nicolas,13/02/1983,England,chelsea-fc,Season 2003/2004,2003,2004
Scott Parker,13/10/1980,England,chelsea-fc,Season 2003/2004,2003,2004
Emmanuel Petit,22/09/1970,France,chelsea-fc,Season 2003/2004,2003,2004
Mario StaniÄ,10/04/1972,Croatia,chelsea-fc,Season 2003/2004,2003,2004
Juan SebastiÃ¡n VerÃ³n,09/03/1975,Argentina,chelsea-fc,Season 2003/2004,2003,2004
HernÃ¡n Crespo,05/07/1975,Argentina,chelsea-fc,Season 2003/2004,2003,2004
Filipe Oliveira,27/05/1984,Portugal,chelsea-fc,Season 2003/2004,2003,2004
EiÃ°ur GuÃ°johnsen,15/09/1978,Iceland,chelsea-fc,Season 2003/2004,2003,2004
Jimmy Floyd Hasselbaink,27/03/1972,Netherlands,chelsea-fc,Season 2003/2004,2003,2004
Adrian Mutu,08/01/1979,Romania,chelsea-fc,Season 2003/2004,2003,2004
Claudio Ranieri,20/10/1951,Italy,chelsea-fc,Season 2003/2004,2003,2004
Giorgio Pellizzaro,16/08/1947,Italy,chelsea-fc,Season 2003/2004,2003,2004
Mark Bosnich,13/01/1972,Australia,chelsea-fc,Season 2002/2003,2002,2003
Carlo Cudicini,06/09/1973,Italy,chelsea-fc,Season 2002/2003,2002,2003
Ed de Goey,20/12/1966,Netherlands,chelsea-fc,Season 2002/2003,2002,2003
Lenny Pidgeley,07/02/1984,England,chelsea-fc,Season 2002/2003,2002,2003
Albert Ferrer,06/06/1970,Spain,chelsea-fc,Season 2002/2003,2002,2003
Celestine Babayaro,29/08/1978,Nigeria,chelsea-fc,Season 2002/2003,2002,2003
Winston Bogarde,22/10/1970,Netherlands,chelsea-fc,Season 2002/2003,2002,2003
Marcel Desailly,07/09/1968,France,chelsea-fc,Season 2002/2003,2002,2003
Valerio Di Cesare,23/05/1983,Italy,chelsea-fc,Season 2002/2003,2002,2003
William Gallas,17/08/1977,France,chelsea-fc,Season 2002/2003,2002,2003
Robert Huth,18/08/1984,Germany,chelsea-fc,Season 2002/2003,2002,2003
Joel Kitamirike,05/04/1984,Uganda,chelsea-fc,Season 2002/2003,2002,2003
Graeme Le Saux,17/10/1968,England,chelsea-fc,Season 2002/2003,2002,2003
Mario Melchiot,04/11/1976,Netherlands,chelsea-fc,Season 2002/2003,2002,2003
John Terry,07/12/1980,England,chelsea-fc,Season 2002/2003,2002,2003
De Lucas,17/08/1978,Spain,chelsea-fc,Season 2002/2003,2002,2003
Jesper GrÃ¸nkjÃ¦r,12/08/1977,Denmark,chelsea-fc,Season 2002/2003,2002,2003
Joe Keenan,14/10/1982,England,chelsea-fc,Season 2002/2003,2002,2003
Frank Lampard,20/06/1978,England,chelsea-fc,Season 2002/2003,2002,2003
Jody Morris,22/12/1978,England,chelsea-fc,Season 2002/2003,2002,2003
Emmanuel Petit,22/09/1970,France,chelsea-fc,Season 2002/2003,2002,2003
Mario StaniÄ,10/04/1972,Croatia,chelsea-fc,Season 2002/2003,2002,2003
Robert Wolleaston,21/12/1979,England,chelsea-fc,Season 2002/2003,2002,2003
Boudewijn Zenden,15/08/1976,Netherlands,chelsea-fc,Season 2002/2003,2002,2003
Gabriele Ambrosetti,07/08/1973,Italy,chelsea-fc,Season 2002/2003,2002,2003
Carlton Cole,12/11/1983,England,chelsea-fc,Season 2002/2003,2002,2003
Filipe Oliveira,27/05/1984,Portugal,chelsea-fc,Season 2002/2003,2002,2003
EiÃ°ur GuÃ°johnsen,15/09/1978,Iceland,chelsea-fc,Season 2002/2003,2002,2003
Jimmy Floyd Hasselbaink,27/03/1972,Netherlands,chelsea-fc,Season 2002/2003,2002,2003
Sebastian KneiÃl,13/01/1983,Germany,chelsea-fc,Season 2002/2003,2002,2003
Gianfranco Zola,05/07/1966,Italy,chelsea-fc,Season 2002/2003,2002,2003
Claudio Ranieri,20/10/1951,Italy,chelsea-fc,Season 2002/2003,2002,2003
Giorgio Pellizzaro,16/08/1947,Italy,chelsea-fc,Season 2002/2003,2002,2003
Mark Bosnich,13/01/1972,Australia,chelsea-fc,Season 2001/2002,2001,2002
Carlo Cudicini,06/09/1973,Italy,chelsea-fc,Season 2001/2002,2001,2002
Ed de Goey,20/12/1966,Netherlands,chelsea-fc,Season 2001/2002,2001,2002
Albert Ferrer,06/06/1970,Spain,chelsea-fc,Season 2001/2002,2001,2002
Celestine Babayaro,29/08/1978,Nigeria,chelsea-fc,Season 2001/2002,2001,2002
Winston Bogarde,22/10/1970,Netherlands,chelsea-fc,Season 2001/2002,2001,2002
Marcel Desailly,07/09/1968,France,chelsea-fc,Season 2001/2002,2001,2002
Valerio Di Cesare,23/05/1983,Italy,chelsea-fc,Season 2001/2002,2001,2002
William Gallas,17/08/1977,France,chelsea-fc,Season 2001/2002,2001,2002
Robert Huth,18/08/1984,Germany,chelsea-fc,Season 2001/2002,2001,2002
Joel Kitamirike,05/04/1984,Uganda,chelsea-fc,Season 2001/2002,2001,2002
Graeme Le Saux,17/10/1968,England,chelsea-fc,Season 2001/2002,2001,2002
Mario Melchiot,04/11/1976,Netherlands,chelsea-fc,Season 2001/2002,2001,2002
John Terry,07/12/1980,England,chelsea-fc,Season 2001/2002,2001,2002
Rati Aleksidze,03/08/1978,Georgia,chelsea-fc,Season 2001/2002,2001,2002
Samuele Dalla Bona,06/02/1981,Italy,chelsea-fc,Season 2001/2002,2001,2002
Roberto Di Matteo,29/05/1970,Italy,chelsea-fc,Season 2001/2002,2001,2002
Jesper GrÃ¸nkjÃ¦r,12/08/1977,Denmark,chelsea-fc,Season 2001/2002,2001,2002
SlaviÅ¡a JokanoviÄ,16/08/1968,Serbia,chelsea-fc,Season 2001/2002,2001,2002
Joe Keenan,14/10/1982,England,chelsea-fc,Season 2001/2002,2001,2002
Frank Lampard,20/06/1978,England,chelsea-fc,Season 2001/2002,2001,2002
Jody Morris,22/12/1978,England,chelsea-fc,Season 2001/2002,2001,2002
Emmanuel Petit,22/09/1970,France,chelsea-fc,Season 2001/2002,2001,2002
Mario StaniÄ,10/04/1972,Croatia,chelsea-fc,Season 2001/2002,2001,2002
Robert Wolleaston,21/12/1979,England,chelsea-fc,Season 2001/2002,2001,2002
Boudewijn Zenden,15/08/1976,Netherlands,chelsea-fc,Season 2001/2002,2001,2002
Carlton Cole,12/11/1983,England,chelsea-fc,Season 2001/2002,2001,2002
Mikael Forssell,15/03/1981,Finland,chelsea-fc,Season 2001/2002,2001,2002
EiÃ°ur GuÃ°johnsen,15/09/1978,Iceland,chelsea-fc,Season 2001/2002,2001,2002
Jimmy Floyd Hasselbaink,27/03/1972,Netherlands,chelsea-fc,Season 2001/2002,2001,2002
Sam Parkin,14/03/1981,England,chelsea-fc,Season 2001/2002,2001,2002
Gianfranco Zola,05/07/1966,Italy,chelsea-fc,Season 2001/2002,2001,2002
Claudio Ranieri,20/10/1951,Italy,chelsea-fc,Season 2001/2002,2001,2002
Giorgio Pellizzaro,16/08/1947,Italy,chelsea-fc,Season 2001/2002,2001,2002
Mark Bosnich,13/01/1972,Australia,chelsea-fc,Season 2000/2001,2000,2001
Carlo Cudicini,06/09/1973,Italy,chelsea-fc,Season 2000/2001,2000,2001
Ed de Goey,20/12/1966,Netherlands,chelsea-fc,Season 2000/2001,2000,2001
Albert Ferrer,06/06/1970,Spain,chelsea-fc,Season 2000/2001,2000,2001
Celestine Babayaro,29/08/1978,Nigeria,chelsea-fc,Season 2000/2001,2000,2001
Winston Bogarde,22/10/1970,Netherlands,chelsea-fc,Season 2000/2001,2000,2001
Marcel Desailly,07/09/1968,France,chelsea-fc,Season 2000/2001,2000,2001
Jes HÃ¸gh,07/05/1966,Denmark,chelsea-fc,Season 2000/2001,2000,2001
Pierre Issa,11/09/1975,South Africa,chelsea-fc,Season 2000/2001,2000,2001
Bernard Lambourde,11/05/1971,France,chelsea-fc,Season 2000/2001,2000,2001
Graeme Le Saux,17/10/1968,England,chelsea-fc,Season 2000/2001,2000,2001
Frank Leboeuf,22/01/1968,France,chelsea-fc,Season 2000/2001,2000,2001
Mario Melchiot,04/11/1976,Netherlands,chelsea-fc,Season 2000/2001,2000,2001
John Terry,07/12/1980,England,chelsea-fc,Season 2000/2001,2000,2001
Rati Aleksidze,03/08/1978,Georgia,chelsea-fc,Season 2000/2001,2000,2001
Neil Barrett,24/12/1981,England,chelsea-fc,Season 2000/2001,2000,2001
Samuele Dalla Bona,06/02/1981,Italy,chelsea-fc,Season 2000/2001,2000,2001
Roberto Di Matteo,29/05/1970,Italy,chelsea-fc,Season 2000/2001,2000,2001
Jesper GrÃ¸nkjÃ¦r,12/08/1977,Denmark,chelsea-fc,Season 2000/2001,2000,2001
Jon Harley,26/09/1979,England,chelsea-fc,Season 2000/2001,2000,2001
SlaviÅ¡a JokanoviÄ,16/08/1968,Serbia,chelsea-fc,Season 2000/2001,2000,2001
Jody Morris,22/12/1978,England,chelsea-fc,Season 2000/2001,2000,2001
Courtney Pitt,17/12/1981,England,chelsea-fc,Season 2000/2001,2000,2001
Gustavo Poyet,15/11/1967,Uruguay,chelsea-fc,Season 2000/2001,2000,2001
Mario StaniÄ,10/04/1972,Croatia,chelsea-fc,Season 2000/2001,2000,2001
Dennis Wise,16/12/1966,England,chelsea-fc,Season 2000/2001,2000,2001
Robert Wolleaston,21/12/1979,England,chelsea-fc,Season 2000/2001,2000,2001
Pierluigi Casiraghi,04/03/1969,Italy,chelsea-fc,Season 2000/2001,2000,2001
EiÃ°ur GuÃ°johnsen,15/09/1978,Iceland,chelsea-fc,Season 2000/2001,2000,2001
Jimmy Floyd Hasselbaink,27/03/1972,Netherlands,chelsea-fc,Season 2000/2001,2000,2001
Sam Parkin,14/03/1981,England,chelsea-fc,Season 2000/2001,2000,2001
Gianfranco Zola,05/07/1966,Italy,chelsea-fc,Season 2000/2001,2000,2001
Claudio Ranieri,20/10/1951,Italy,chelsea-fc,Season 2000/2001,2000,2001
Giorgio Pellizzaro,16/08/1947,Italy,chelsea-fc,Season 2000/2001,2000,2001
Carlo Cudicini,06/09/1973,Italy,chelsea-fc,Season 1999/2000,1999,2000
Ed de Goey,20/12/1966,Netherlands,chelsea-fc,Season 1999/2000,1999,2000
Albert Ferrer,06/06/1970,Spain,chelsea-fc,Season 1999/2000,1999,2000
Celestine Babayaro,29/08/1978,Nigeria,chelsea-fc,Season 1999/2000,1999,2000
Marcel Desailly,07/09/1968,France,chelsea-fc,Season 1999/2000,1999,2000
Ãmerson Thome,30/03/1972,Brazil,chelsea-fc,Season 1999/2000,1999,2000
Jes HÃ¸gh,07/05/1966,Denmark,chelsea-fc,Season 1999/2000,1999,2000
Bernard Lambourde,11/05/1971,France,chelsea-fc,Season 1999/2000,1999,2000
Graeme Le Saux,17/10/1968,England,chelsea-fc,Season 1999/2000,1999,2000
Frank Leboeuf,22/01/1968,France,chelsea-fc,Season 1999/2000,1999,2000
Mario Melchiot,04/11/1976,Netherlands,chelsea-fc,Season 1999/2000,1999,2000
Luca Percassi,25/08/1980,Italy,chelsea-fc,Season 1999/2000,1999,2000
Dan Petrescu,22/12/1967,Romania,chelsea-fc,Season 1999/2000,1999,2000
John Terry,07/12/1980,England,chelsea-fc,Season 1999/2000,1999,2000
Rati Aleksidze,03/08/1978,Georgia,chelsea-fc,Season 1999/2000,1999,2000
Nick Crittenden,11/11/1978,England,chelsea-fc,Season 1999/2000,1999,2000
Samuele Dalla Bona,06/02/1981,Italy,chelsea-fc,Season 1999/2000,1999,2000
Didier Deschamps,15/10/1968,France,chelsea-fc,Season 1999/2000,1999,2000
Roberto Di Matteo,29/05/1970,Italy,chelsea-fc,Season 1999/2000,1999,2000
Jon Harley,26/09/1979,England,chelsea-fc,Season 1999/2000,1999,2000
Jody Morris,22/12/1978,England,chelsea-fc,Season 1999/2000,1999,2000
Gustavo Poyet,15/11/1967,Uruguay,chelsea-fc,Season 1999/2000,1999,2000
Dennis Wise,16/12/1966,England,chelsea-fc,Season 1999/2000,1999,2000
Robert Wolleaston,21/12/1979,England,chelsea-fc,Season 1999/2000,1999,2000
Gabriele Ambrosetti,07/08/1973,Italy,chelsea-fc,Season 1999/2000,1999,2000
Pierluigi Casiraghi,04/03/1969,Italy,chelsea-fc,Season 1999/2000,1999,2000
Tore AndrÃ© Flo,15/06/1973,Norway,chelsea-fc,Season 1999/2000,1999,2000
Chris Sutton,10/03/1973,England,chelsea-fc,Season 1999/2000,1999,2000
George Weah,01/10/1966,Liberia,chelsea-fc,Season 1999/2000,1999,2000
Gianfranco Zola,05/07/1966,Italy,chelsea-fc,Season 1999/2000,1999,2000
Gianluca Vialli,09/07/1964,Italy,chelsea-fc,Season 1999/2000,1999,2000
Ray Wilkins,14/09/1956,England,chelsea-fc,Season 1999/2000,1999,2000
Ed de Goey,20/12/1966,Netherlands,chelsea-fc,Season 1998/1999,1998,1999
Kevin Hitchcock,05/10/1962,England,chelsea-fc,Season 1998/1999,1998,1999
Dmitriy Kharin,16/08/1968,Russia,chelsea-fc,Season 1998/1999,1998,1999
Albert Ferrer,06/06/1970,Spain,chelsea-fc,Season 1998/1999,1998,1999
Celestine Babayaro,29/08/1978,Nigeria,chelsea-fc,Season 1998/1999,1998,1999
Neil Clement,03/10/1978,England,chelsea-fc,Season 1998/1999,1998,1999
Marcel Desailly,07/09/1968,France,chelsea-fc,Season 1998/1999,1998,1999
Michael Duberry,14/10/1975,England,chelsea-fc,Season 1998/1999,1998,1999
Bernard Lambourde,11/05/1971,France,chelsea-fc,Season 1998/1999,1998,1999
Graeme Le Saux,17/10/1968,England,chelsea-fc,Season 1998/1999,1998,1999
Frank Leboeuf,22/01/1968,France,chelsea-fc,Season 1998/1999,1998,1999
Andrew Myers,03/11/1973,England,chelsea-fc,Season 1998/1999,1998,1999
Luca Percassi,25/08/1980,Italy,chelsea-fc,Season 1998/1999,1998,1999
Dan Petrescu,22/12/1967,Romania,chelsea-fc,Season 1998/1999,1998,1999
John Terry,07/12/1980,England,chelsea-fc,Season 1998/1999,1998,1999
Nick Crittenden,11/11/1978,England,chelsea-fc,Season 1998/1999,1998,1999
Samuele Dalla Bona,06/02/1981,Italy,chelsea-fc,Season 1998/1999,1998,1999
Roberto Di Matteo,29/05/1970,Italy,chelsea-fc,Season 1998/1999,1998,1999
Bjarne GoldbÃ¦k,06/10/1968,Denmark,chelsea-fc,Season 1998/1999,1998,1999
Jon Harley,26/09/1979,England,chelsea-fc,Season 1998/1999,1998,1999
Paul Hughes,19/04/1976,England,chelsea-fc,Season 1998/1999,1998,1999
Jody Morris,22/12/1978,England,chelsea-fc,Season 1998/1999,1998,1999
Eddie Newton,13/12/1971,England,chelsea-fc,Season 1998/1999,1998,1999
Gustavo Poyet,15/11/1967,Uruguay,chelsea-fc,Season 1998/1999,1998,1999
Dennis Wise,16/12/1966,England,chelsea-fc,Season 1998/1999,1998,1999
Robert Wolleaston,21/12/1979,England,chelsea-fc,Season 1998/1999,1998,1999
Pierluigi Casiraghi,04/03/1969,Italy,chelsea-fc,Season 1998/1999,1998,1999
Tore AndrÃ© Flo,15/06/1973,Norway,chelsea-fc,Season 1998/1999,1998,1999
Mikael Forssell,15/03/1981,Finland,chelsea-fc,Season 1998/1999,1998,1999
Steven Hampshire,17/10/1979,Scotland,chelsea-fc,Season 1998/1999,1998,1999
Mark Nicholls,30/05/1977,England,chelsea-fc,Season 1998/1999,1998,1999
Joe Sheerin,08/11/1977,England,chelsea-fc,Season 1998/1999,1998,1999
Gianluca Vialli,09/07/1964,Italy,chelsea-fc,Season 1998/1999,1998,1999
Gianfranco Zola,05/07/1966,Italy,chelsea-fc,Season 1998/1999,1998,1999
Gianluca Vialli,09/07/1964,Italy,chelsea-fc,Season 1998/1999,1998,1999
Ray Wilkins,14/09/1956,England,chelsea-fc,Season 1998/1999,1998,1999
Ed de Goey,20/12/1966,Netherlands,chelsea-fc,Season 1997/1998,1997,1998
Kevin Hitchcock,05/10/1962,England,chelsea-fc,Season 1997/1998,1997,1998
Dmitriy Kharin,16/08/1968,Russia,chelsea-fc,Season 1997/1998,1997,1998
Celestine Babayaro,29/08/1978,Nigeria,chelsea-fc,Season 1997/1998,1997,1998
Laurent Charvet,08/05/1973,France,chelsea-fc,Season 1997/1998,1997,1998
Steve Clarke,29/08/1963,Scotland,chelsea-fc,Season 1997/1998,1997,1998
Neil Clement,03/10/1978,England,chelsea-fc,Season 1997/1998,1997,1998
Michael Duberry,14/10/1975,England,chelsea-fc,Season 1997/1998,1997,1998
Bernard Lambourde,11/05/1971,France,chelsea-fc,Season 1997/1998,1997,1998
Graeme Le Saux,17/10/1968,England,chelsea-fc,Season 1997/1998,1997,1998
Frank Leboeuf,22/01/1968,France,chelsea-fc,Season 1997/1998,1997,1998
David Lee,26/11/1969,England,chelsea-fc,Season 1997/1998,1997,1998
Andrew Myers,03/11/1973,England,chelsea-fc,Season 1997/1998,1997,1998
Dan Petrescu,22/12/1967,Romania,chelsea-fc,Season 1997/1998,1997,1998
Frank Sinclair,03/12/1971,Jamaica,chelsea-fc,Season 1997/1998,1997,1998
John Terry,07/12/1980,England,chelsea-fc,Season 1997/1998,1997,1998
Nick Crittenden,11/11/1978,England,chelsea-fc,Season 1997/1998,1997,1998
Roberto Di Matteo,29/05/1970,Italy,chelsea-fc,Season 1997/1998,1997,1998
Jon Harley,26/09/1979,England,chelsea-fc,Season 1997/1998,1997,1998
Paul Hughes,19/04/1976,England,chelsea-fc,Season 1997/1998,1997,1998
Jody Morris,22/12/1978,England,chelsea-fc,Season 1997/1998,1997,1998
Eddie Newton,13/12/1971,England,chelsea-fc,Season 1997/1998,1997,1998
Gustavo Poyet,15/11/1967,Uruguay,chelsea-fc,Season 1997/1998,1997,1998
Dennis Wise,16/12/1966,England,chelsea-fc,Season 1997/1998,1997,1998
Tore AndrÃ© Flo,15/06/1973,Norway,chelsea-fc,Season 1997/1998,1997,1998
Steven Hampshire,17/10/1979,Scotland,chelsea-fc,Season 1997/1998,1997,1998
Mark Hughes,01/11/1963,Wales,chelsea-fc,Season 1997/1998,1997,1998
Mark Nicholls,30/05/1977,England,chelsea-fc,Season 1997/1998,1997,1998
Joe Sheerin,08/11/1977,England,chelsea-fc,Season 1997/1998,1997,1998
Mark Stein,28/01/1966,South Africa,chelsea-fc,Season 1997/1998,1997,1998
Gianluca Vialli,09/07/1964,Italy,chelsea-fc,Season 1997/1998,1997,1998
Gianfranco Zola,05/07/1966,Italy,chelsea-fc,Season 1997/1998,1997,1998
Gianluca Vialli,09/07/1964,Italy,chelsea-fc,Season 1997/1998,1997,1998
Nick Colgan,19/09/1973,Ireland,chelsea-fc,Season 1996/1997,1996,1997
Frode GrodÃ¥s,24/10/1964,Norway,chelsea-fc,Season 1996/1997,1996,1997
Kevin Hitchcock,05/10/1962,England,chelsea-fc,Season 1996/1997,1996,1997
Dmitriy Kharin,16/08/1968,Russia,chelsea-fc,Season 1996/1997,1996,1997
Steve Clarke,29/08/1963,Scotland,chelsea-fc,Season 1996/1997,1996,1997
Neil Clement,03/10/1978,England,chelsea-fc,Season 1996/1997,1996,1997
Michael Duberry,14/10/1975,England,chelsea-fc,Season 1996/1997,1996,1997
Danny Granville,19/01/1975,England,chelsea-fc,Season 1996/1997,1996,1997
Erland Johnsen,05/04/1967,Norway,chelsea-fc,Season 1996/1997,1996,1997
Frank Leboeuf,22/01/1968,France,chelsea-fc,Season 1996/1997,1996,1997
David Lee,26/11/1969,England,chelsea-fc,Season 1996/1997,1996,1997
Andrew Myers,03/11/1973,England,chelsea-fc,Season 1996/1997,1996,1997
Paul Parker,04/04/1964,England,chelsea-fc,Season 1996/1997,1996,1997
Dan Petrescu,22/12/1967,Romania,chelsea-fc,Season 1996/1997,1996,1997
Frank Sinclair,03/12/1971,Jamaica,chelsea-fc,Season 1996/1997,1996,1997
Craig Burley,24/09/1971,Scotland,chelsea-fc,Season 1996/1997,1996,1997
Roberto Di Matteo,29/05/1970,Italy,chelsea-fc,Season 1996/1997,1996,1997
Ruud Gullit,01/09/1962,Netherlands,chelsea-fc,Season 1996/1997,1996,1997
Jon Harley,26/09/1979,England,chelsea-fc,Season 1996/1997,1996,1997
Paul Hughes,19/04/1976,England,chelsea-fc,Season 1996/1997,1996,1997
Jody Morris,22/12/1978,England,chelsea-fc,Season 1996/1997,1996,1997
Eddie Newton,13/12/1971,England,chelsea-fc,Season 1996/1997,1996,1997
David Rocastle,02/05/1967,England,chelsea-fc,Season 1996/1997,1996,1997
Dennis Wise,16/12/1966,England,chelsea-fc,Season 1996/1997,1996,1997
Mark Hughes,01/11/1963,Wales,chelsea-fc,Season 1996/1997,1996,1997
Mark Nicholls,30/05/1977,England,chelsea-fc,Season 1996/1997,1996,1997
Joe Sheerin,08/11/1977,England,chelsea-fc,Season 1996/1997,1996,1997
