name,date_of_birth,place_of_birth,team,season,season_start_year,season_end_year
Fabian Lustenberger,02/05/1988,Switzerland,hertha-bsc,Season 2012/2013,2012,2013
Alfredo Morales,12/05/1990,USA,hertha-bsc,Season 2012/2013,2012,2013
Hany Mukhtar,21/03/1995,Germany,hertha-bsc,Season 2012/2013,2012,2013
Marcel Ndjeng,06/05/1982,Cameroon,hertha-bsc,Season 2012/2013,2012,2013
Peter Niemeyer,22/11/1983,Germany,hertha-bsc,Season 2012/2013,2012,2013
Ronny,11/05/1986,Brazil,hertha-bsc,Season 2012/2013,2012,2013
Nico Schulz,01/04/1993,Germany,hertha-bsc,Season 2012/2013,2012,2013
Sami Allagui,28/05/1986,Tunisia,hertha-bsc,Season 2012/2013,2012,2013
Pierre-Michel Lasogga,15/12/1991,Germany,hertha-bsc,Season 2012/2013,2012,2013
AdriÃ¡n Ramos,22/01/1986,Colombia,hertha-bsc,Season 2012/2013,2012,2013
Ben Sahar,10/08/1989,Israel,hertha-bsc,Season 2012/2013,2012,2013
Sandro Wagner,29/11/1987,Germany,hertha-bsc,Season 2012/2013,2012,2013
Jos Luhukay,13/06/1963,Netherlands,hertha-bsc,Season 2012/2013,2012,2013
Markus Gellhaus,09/06/1970,Germany,hertha-bsc,Season 2012/2013,2012,2013
Rob Reekers,07/05/1966,Netherlands,hertha-bsc,Season 2012/2013,2012,2013
Christian Fiedler,27/03/1975,Germany,hertha-bsc,Season 2012/2013,2012,2013
Henrik Kuchno,17/03/1974,Germany,hertha-bsc,Season 2012/2013,2012,2013
David de Mel,31/08/1965,Germany,hertha-bsc,Season 2012/2013,2012,2013
Maikel Aerts,26/06/1976,Netherlands,hertha-bsc,Season 2011/2012,2011,2012
Sascha Burchert,30/10/1989,Germany,hertha-bsc,Season 2011/2012,2011,2012
Thomas Kraft,22/07/1988,Germany,hertha-bsc,Season 2011/2012,2011,2012
Richard Strebinger,14/02/1993,Austria,hertha-bsc,Season 2011/2012,2011,2012
Felix Bastians,09/05/1988,Germany,hertha-bsc,Season 2011/2012,2011,2012
John Anthony Brooks,28/01/1993,USA,hertha-bsc,Season 2011/2012,2011,2012
Maik Franz,05/08/1981,Germany,hertha-bsc,Season 2011/2012,2011,2012
Roman HubnÃ­k,06/06/1984,Czech Republic,hertha-bsc,Season 2011/2012,2011,2012
Christoph Janker,14/02/1985,Germany,hertha-bsc,Season 2011/2012,2011,2012
Christian Lell,29/08/1984,Germany,hertha-bsc,Season 2011/2012,2011,2012
Andre MijatoviÄ,03/12/1979,Croatia,hertha-bsc,Season 2011/2012,2011,2012
Sebastian Neumann,18/02/1991,Germany,hertha-bsc,Season 2011/2012,2011,2012
Ãnis Ben-Hatira,18/07/1988,Tunisia,hertha-bsc,Season 2011/2012,2011,2012
Patrick Ebert,17/03/1987,Germany,hertha-bsc,Season 2011/2012,2011,2012
Fabian Holland,11/07/1990,Germany,hertha-bsc,Season 2011/2012,2011,2012
Levan Kobiashvili,10/07/1977,Georgia,hertha-bsc,Season 2011/2012,2011,2012
Fabian Lustenberger,02/05/1988,Switzerland,hertha-bsc,Season 2011/2012,2011,2012
Alfredo Morales,12/05/1990,USA,hertha-bsc,Season 2011/2012,2011,2012
Peter Niemeyer,22/11/1983,Germany,hertha-bsc,Season 2011/2012,2011,2012
Andreas Ottl,01/03/1985,Germany,hertha-bsc,Season 2011/2012,2011,2012
Fanol Perdedaj,16/07/1991,Kosovo,hertha-bsc,Season 2011/2012,2011,2012
Raffael,28/03/1985,Brazil,hertha-bsc,Season 2011/2012,2011,2012
Ronny,11/05/1986,Brazil,hertha-bsc,Season 2011/2012,2011,2012
Nico Schulz,01/04/1993,Germany,hertha-bsc,Season 2011/2012,2011,2012
Marco Djuricin,12/12/1992,Austria,hertha-bsc,Season 2011/2012,2011,2012
Abu-Bakarr Kargbo,21/12/1992,Germany,hertha-bsc,Season 2011/2012,2011,2012
Pierre-Michel Lasogga,15/12/1991,Germany,hertha-bsc,Season 2011/2012,2011,2012
AdriÃ¡n Ramos,22/01/1986,Colombia,hertha-bsc,Season 2011/2012,2011,2012
Nikita Rukavytsya,22/06/1987,Australia,hertha-bsc,Season 2011/2012,2011,2012
Tunay Torun,21/04/1990,Turkey,hertha-bsc,Season 2011/2012,2011,2012
Otto Rehhagel,09/08/1938,Germany,hertha-bsc,Season 2011/2012,2011,2012
Ante ÄoviÄ,31/08/1975,Croatia,hertha-bsc,Season 2011/2012,2011,2012
RenÃ© Tretschok,23/12/1968,Germany,hertha-bsc,Season 2011/2012,2011,2012
Christian Fiedler,27/03/1975,Germany,hertha-bsc,Season 2011/2012,2011,2012
Henrik Kuchno,17/03/1974,Germany,hertha-bsc,Season 2011/2012,2011,2012
David de Mel,31/08/1965,Germany,hertha-bsc,Season 2011/2012,2011,2012
Maikel Aerts,26/06/1976,Netherlands,hertha-bsc,Season 2010/2011,2010,2011
Sascha Burchert,30/10/1989,Germany,hertha-bsc,Season 2010/2011,2010,2011
Marco Sejna,20/03/1972,Germany,hertha-bsc,Season 2010/2011,2010,2011
Richard Strebinger,14/02/1993,Austria,hertha-bsc,Season 2010/2011,2010,2011
Roman HubnÃ­k,06/06/1984,Czech Republic,hertha-bsc,Season 2010/2011,2010,2011
Christoph Janker,14/02/1985,Germany,hertha-bsc,Season 2010/2011,2010,2011
Christian Lell,29/08/1984,Germany,hertha-bsc,Season 2010/2011,2010,2011
Andre MijatoviÄ,03/12/1979,Croatia,hertha-bsc,Season 2010/2011,2010,2011
Sebastian Neumann,18/02/1991,Germany,hertha-bsc,Season 2010/2011,2010,2011
Sascha Bigalke,08/01/1990,Germany,hertha-bsc,Season 2010/2011,2010,2011
PÃ¡l DÃ¡rdai,16/03/1976,Hungary,hertha-bsc,Season 2010/2011,2010,2011
Patrick Ebert,17/03/1987,Germany,hertha-bsc,Season 2010/2011,2010,2011
Lennart Hartmann,03/04/1991,Germany,hertha-bsc,Season 2010/2011,2010,2011
Marvin Knoll,05/12/1990,Germany,hertha-bsc,Season 2010/2011,2010,2011
Levan Kobiashvili,10/07/1977,Georgia,hertha-bsc,Season 2010/2011,2010,2011
Fabian Lustenberger,02/05/1988,Switzerland,hertha-bsc,Season 2010/2011,2010,2011
Alfredo Morales,12/05/1990,USA,hertha-bsc,Season 2010/2011,2010,2011
Andreas Neuendorf,09/02/1975,Germany,hertha-bsc,Season 2010/2011,2010,2011
Peter Niemeyer,22/11/1983,Germany,hertha-bsc,Season 2010/2011,2010,2011
Fanol Perdedaj,16/07/1991,Kosovo,hertha-bsc,Season 2010/2011,2010,2011
Raffael,28/03/1985,Brazil,hertha-bsc,Season 2010/2011,2010,2011
Ronny,11/05/1986,Brazil,hertha-bsc,Season 2010/2011,2010,2011
Nico Schulz,01/04/1993,Germany,hertha-bsc,Season 2010/2011,2010,2011
Marco Djuricin,12/12/1992,Austria,hertha-bsc,Season 2010/2011,2010,2011
Valeri Domovchiyski,05/10/1986,Bulgaria,hertha-bsc,Season 2010/2011,2010,2011
Rob Friend,23/01/1981,Canada,hertha-bsc,Season 2010/2011,2010,2011
Pierre-Michel Lasogga,15/12/1991,Germany,hertha-bsc,Season 2010/2011,2010,2011
AdriÃ¡n Ramos,22/01/1986,Colombia,hertha-bsc,Season 2010/2011,2010,2011
Nikita Rukavytsya,22/06/1987,Australia,hertha-bsc,Season 2010/2011,2010,2011
Markus Babbel,08/09/1972,Germany,hertha-bsc,Season 2010/2011,2010,2011
Rainer Widmayer,02/04/1967,Germany,hertha-bsc,Season 2010/2011,2010,2011
Christian Fiedler,27/03/1975,Germany,hertha-bsc,Season 2010/2011,2010,2011
Henrik Kuchno,17/03/1974,Germany,hertha-bsc,Season 2010/2011,2010,2011
David de Mel,31/08/1965,Germany,hertha-bsc,Season 2010/2011,2010,2011
Sascha Burchert,30/10/1989,Germany,hertha-bsc,Season 2009/2010,2009,2010
Jaroslav DrobnÃ½,18/10/1979,Czech Republic,hertha-bsc,Season 2009/2010,2009,2010
Christopher GÃ¤ng,10/05/1988,Germany,hertha-bsc,Season 2009/2010,2009,2010
Timo Ochs,17/10/1981,Germany,hertha-bsc,Season 2009/2010,2009,2010
Patrick Sobtzik,11/06/1990,Germany,hertha-bsc,Season 2009/2010,2009,2010
Rasmus Bengtsson,26/06/1986,Sweden,hertha-bsc,Season 2009/2010,2009,2010
Arne Friedrich,29/05/1979,Germany,hertha-bsc,Season 2009/2010,2009,2010
Roman HubnÃ­k,06/06/1984,Czech Republic,hertha-bsc,Season 2009/2010,2009,2010
Christoph Janker,14/02/1985,Germany,hertha-bsc,Season 2009/2010,2009,2010
Nemanja PejÄinoviÄ,04/11/1987,Serbia,hertha-bsc,Season 2009/2010,2009,2010
Åukasz Piszczek,03/06/1985,Poland,hertha-bsc,Season 2009/2010,2009,2010
Shervin Radjabali-Fardi,17/05/1991,Germany,hertha-bsc,Season 2009/2010,2009,2010
Marc Stein,07/07/1985,Germany,hertha-bsc,Season 2009/2010,2009,2010
Steve von Bergen,10/06/1983,Switzerland,hertha-bsc,Season 2009/2010,2009,2010
Sascha Bigalke,08/01/1990,Germany,hertha-bsc,Season 2009/2010,2009,2010
CÃ­cero,26/08/1984,Brazil,hertha-bsc,Season 2009/2010,2009,2010
PÃ¡l DÃ¡rdai,16/03/1976,Hungary,hertha-bsc,Season 2009/2010,2009,2010
Patrick Ebert,17/03/1987,Germany,hertha-bsc,Season 2009/2010,2009,2010
Lennart Hartmann,03/04/1991,Germany,hertha-bsc,Season 2009/2010,2009,2010
Gojko KaÄar,26/01/1987,Serbia,hertha-bsc,Season 2009/2010,2009,2010
Levan Kobiashvili,10/07/1977,Georgia,hertha-bsc,Season 2009/2010,2009,2010
Florian Kringe,18/08/1982,Germany,hertha-bsc,Season 2009/2010,2009,2010
Fabian Lustenberger,02/05/1988,Switzerland,hertha-bsc,Season 2009/2010,2009,2010
Maximilian Nicu,25/11/1982,Romania,hertha-bsc,Season 2009/2010,2009,2010
Fanol Perdedaj,16/07/1991,Kosovo,hertha-bsc,Season 2009/2010,2009,2010
Raffael,28/03/1985,Brazil,hertha-bsc,Season 2009/2010,2009,2010
Valeri Domovchiyski,05/10/1986,Bulgaria,hertha-bsc,Season 2009/2010,2009,2010
Theofanis Gekas,23/05/1980,Greece,hertha-bsc,Season 2009/2010,2009,2010
AdriÃ¡n Ramos,22/01/1986,Colombia,hertha-bsc,Season 2009/2010,2009,2010
Artur Wichniarek,28/02/1977,Poland,hertha-bsc,Season 2009/2010,2009,2010
Friedhelm Funkel,10/12/1953,Germany,hertha-bsc,Season 2009/2010,2009,2010
Harry GÃ¤mperle,11/05/1968,Switzerland,hertha-bsc,Season 2009/2010,2009,2010
Christoph John,24/12/1958,Germany,hertha-bsc,Season 2009/2010,2009,2010
Christian Fiedler,27/03/1975,Germany,hertha-bsc,Season 2009/2010,2009,2010
Enver MariÄ,23/04/1948,Bosnia-Herzegovina,hertha-bsc,Season 2009/2010,2009,2010
Henrik Kuchno,17/03/1974,Germany,hertha-bsc,Season 2009/2010,2009,2010
David de Mel,31/08/1965,Germany,hertha-bsc,Season 2009/2010,2009,2010
Sascha Burchert,30/10/1989,Germany,hertha-bsc,Season 2008/2009,2008,2009
Jaroslav DrobnÃ½,18/10/1979,Czech Republic,hertha-bsc,Season 2008/2009,2008,2009
Christian Fiedler,27/03/1975,Germany,hertha-bsc,Season 2008/2009,2008,2009
Christopher GÃ¤ng,10/05/1988,Germany,hertha-bsc,Season 2008/2009,2008,2009
Leandro CufrÃ©,09/05/1978,Argentina,hertha-bsc,Season 2008/2009,2008,2009
Arne Friedrich,29/05/1979,Germany,hertha-bsc,Season 2008/2009,2008,2009
KakÃ¡,16/05/1981,Brazil,hertha-bsc,Season 2008/2009,2008,2009
Åukasz Piszczek,03/06/1985,Poland,hertha-bsc,Season 2008/2009,2008,2009
Shervin Radjabali-Fardi,17/05/1991,Germany,hertha-bsc,Season 2008/2009,2008,2009
Florian Riedel,09/04/1990,Germany,hertha-bsc,Season 2008/2009,2008,2009
Rodnei,11/09/1985,Brazil,hertha-bsc,Season 2008/2009,2008,2009
Josip Å imuniÄ,18/02/1978,Croatia,hertha-bsc,Season 2008/2009,2008,2009
Marc Stein,07/07/1985,Germany,hertha-bsc,Season 2008/2009,2008,2009
Steve von Bergen,10/06/1983,Switzerland,hertha-bsc,Season 2008/2009,2008,2009
Bryan Arguez,13/01/1989,USA,hertha-bsc,Season 2008/2009,2008,2009
Marko BabiÄ,21/01/1981,Croatia,hertha-bsc,Season 2008/2009,2008,2009
Sascha Bigalke,08/01/1990,Germany,hertha-bsc,Season 2008/2009,2008,2009
Sofian Chahed,18/04/1983,Tunisia,hertha-bsc,Season 2008/2009,2008,2009
CÃ­cero,26/08/1984,Brazil,hertha-bsc,Season 2008/2009,2008,2009
PÃ¡l DÃ¡rdai,16/03/1976,Hungary,hertha-bsc,Season 2008/2009,2008,2009
Patrick Ebert,17/03/1987,Germany,hertha-bsc,Season 2008/2009,2008,2009
Lennart Hartmann,03/04/1991,Germany,hertha-bsc,Season 2008/2009,2008,2009
Gojko KaÄar,26/01/1987,Serbia,hertha-bsc,Season 2008/2009,2008,2009
LÃºcio,20/06/1979,Brazil,hertha-bsc,Season 2008/2009,2008,2009
Fabian Lustenberger,02/05/1988,Switzerland,hertha-bsc,Season 2008/2009,2008,2009
Maximilian Nicu,25/11/1982,Romania,hertha-bsc,Season 2008/2009,2008,2009
Raffael,28/03/1985,Brazil,hertha-bsc,Season 2008/2009,2008,2009
Ibrahima TraorÃ©,21/04/1988,Guinea,hertha-bsc,Season 2008/2009,2008,2009
Amine Chermiti,26/12/1987,Tunisia,hertha-bsc,Season 2008/2009,2008,2009
Valeri Domovchiyski,05/10/1986,Bulgaria,hertha-bsc,Season 2008/2009,2008,2009
Marko PanteliÄ,15/09/1978,Serbia,hertha-bsc,Season 2008/2009,2008,2009
Andriy Voronin,21/07/1979,Ukraine,hertha-bsc,Season 2008/2009,2008,2009
Lucien Favre,02/11/1957,Switzerland,hertha-bsc,Season 2008/2009,2008,2009
Harry GÃ¤mperle,11/05/1968,Switzerland,hertha-bsc,Season 2008/2009,2008,2009
Nello di Martino,22/11/1951,Italy,hertha-bsc,Season 2008/2009,2008,2009
Enver MariÄ,23/04/1948,Bosnia-Herzegovina,hertha-bsc,Season 2008/2009,2008,2009
David de Mel,31/08/1965,Germany,hertha-bsc,Season 2008/2009,2008,2009
Sascha Burchert,30/10/1989,Germany,hertha-bsc,Season 2007/2008,2007,2008
Jaroslav DrobnÃ½,18/10/1979,Czech Republic,hertha-bsc,Season 2007/2008,2007,2008
Christian Fiedler,27/03/1975,Germany,hertha-bsc,Season 2007/2008,2007,2008
Christopher GÃ¤ng,10/05/1988,Germany,hertha-bsc,Season 2007/2008,2007,2008
Pascal Bieler,26/02/1986,Germany,hertha-bsc,Season 2007/2008,2007,2008
Arne Friedrich,29/05/1979,Germany,hertha-bsc,Season 2007/2008,2007,2008
Josip Å imuniÄ,18/02/1978,Croatia,hertha-bsc,Season 2007/2008,2007,2008
Steve von Bergen,10/06/1983,Switzerland,hertha-bsc,Season 2007/2008,2007,2008
Amadeus WallschlÃ¤ger,01/09/1985,Germany,hertha-bsc,Season 2007/2008,2007,2008
Bryan Arguez,13/01/1989,USA,hertha-bsc,Season 2007/2008,2007,2008
Sofian Chahed,18/04/1983,Tunisia,hertha-bsc,Season 2007/2008,2007,2008
Bilal ÃubukÃ§u,16/05/1987,Turkey,hertha-bsc,Season 2007/2008,2007,2008
PÃ¡l DÃ¡rdai,16/03/1976,Hungary,hertha-bsc,Season 2007/2008,2007,2008
Patrick Ebert,17/03/1987,Germany,hertha-bsc,Season 2007/2008,2007,2008
Tobias Grahn,05/03/1980,Sweden,hertha-bsc,Season 2007/2008,2007,2008
Gojko KaÄar,26/01/1987,Serbia,hertha-bsc,Season 2007/2008,2007,2008
LÃºcio,20/06/1979,Brazil,hertha-bsc,Season 2007/2008,2007,2008
Fabian Lustenberger,02/05/1988,Switzerland,hertha-bsc,Season 2007/2008,2007,2008
Mineiro,02/08/1975,Brazil,hertha-bsc,Season 2007/2008,2007,2008
Åukasz Piszczek,03/06/1985,Poland,hertha-bsc,Season 2007/2008,2007,2008
Raffael,28/03/1985,Brazil,hertha-bsc,Season 2007/2008,2007,2008
Andreas Schmidt,14/09/1973,Germany,hertha-bsc,Season 2007/2008,2007,2008
Rudi SkÃ¡cel,17/07/1979,Czech Republic,hertha-bsc,Season 2007/2008,2007,2008
Ibrahima TraorÃ©,21/04/1988,Guinea,hertha-bsc,Season 2007/2008,2007,2008
AndrÃ© Lima,03/05/1985,Brazil,hertha-bsc,Season 2007/2008,2007,2008
Valeri Domovchiyski,05/10/1986,Bulgaria,hertha-bsc,Season 2007/2008,2007,2008
Chinedu Ede,05/02/1987,Germany,hertha-bsc,Season 2007/2008,2007,2008
Solomon Okoronkwo,02/03/1987,Nigeria,hertha-bsc,Season 2007/2008,2007,2008
Marko PanteliÄ,15/09/1978,Serbia,hertha-bsc,Season 2007/2008,2007,2008
Lucien Favre,02/11/1957,Switzerland,hertha-bsc,Season 2007/2008,2007,2008
Harry GÃ¤mperle,11/05/1968,Switzerland,hertha-bsc,Season 2007/2008,2007,2008
Nello di Martino,22/11/1951,Italy,hertha-bsc,Season 2007/2008,2007,2008
Enver MariÄ,23/04/1948,Bosnia-Herzegovina,hertha-bsc,Season 2007/2008,2007,2008
David de Mel,31/08/1965,Germany,hertha-bsc,Season 2007/2008,2007,2008
Christian Fiedler,27/03/1975,Germany,hertha-bsc,Season 2006/2007,2006,2007
Nico Pellatz,08/07/1986,Germany,hertha-bsc,Season 2006/2007,2006,2007
Kevin Stuhr-Ellegaard,23/05/1983,Denmark,hertha-bsc,Season 2006/2007,2006,2007
JÃ©rÃ´me Boateng,03/09/1988,Germany,hertha-bsc,Season 2006/2007,2006,2007
Dennis Cagara,19/02/1985,Philippines,hertha-bsc,Season 2006/2007,2006,2007
Malik Fathi,29/10/1983,Germany,hertha-bsc,Season 2006/2007,2006,2007
Arne Friedrich,29/05/1979,Germany,hertha-bsc,Season 2006/2007,2006,2007
Robert MÃ¼ller,12/11/1986,Germany,hertha-bsc,Season 2006/2007,2006,2007
Christopher Schorch,30/01/1989,Germany,hertha-bsc,Season 2006/2007,2006,2007
Josip Å imuniÄ,18/02/1978,Croatia,hertha-bsc,Season 2006/2007,2006,2007
Dick van Burik,29/11/1973,Netherlands,hertha-bsc,Season 2006/2007,2006,2007
Amadeus WallschlÃ¤ger,01/09/1985,Germany,hertha-bsc,Season 2006/2007,2006,2007
YÄ±ldÄ±ray BaÅtÃ¼rk,24/12/1978,Turkey,hertha-bsc,Season 2006/2007,2006,2007
Kevin-Prince Boateng,06/03/1987,Ghana,hertha-bsc,Season 2006/2007,2006,2007
Sofian Chahed,18/04/1983,Tunisia,hertha-bsc,Season 2006/2007,2006,2007
Ante ÄoviÄ,31/08/1975,Croatia,hertha-bsc,Season 2006/2007,2006,2007
PÃ¡l DÃ¡rdai,16/03/1976,Hungary,hertha-bsc,Season 2006/2007,2006,2007
Patrick Ebert,17/03/1987,Germany,hertha-bsc,Season 2006/2007,2006,2007
Gilberto,25/04/1976,Brazil,hertha-bsc,Season 2006/2007,2006,2007
Mineiro,02/08/1975,Brazil,hertha-bsc,Season 2006/2007,2006,2007
Christian MÃ¼ller,28/02/1984,Germany,hertha-bsc,Season 2006/2007,2006,2007
Andreas Neuendorf,09/02/1975,Germany,hertha-bsc,Season 2006/2007,2006,2007
Andreas Schmidt,14/09/1973,Germany,hertha-bsc,Season 2006/2007,2006,2007
Ellery Cairo,03/08/1978,Netherlands,hertha-bsc,Season 2006/2007,2006,2007
Ashkan Dejagah,05/07/1986,Iran,hertha-bsc,Season 2006/2007,2006,2007
Chinedu Ede,05/02/1987,Germany,hertha-bsc,Season 2006/2007,2006,2007
Christian GimÃ©nez,13/11/1974,Argentina,hertha-bsc,Season 2006/2007,2006,2007
SrÄan LakiÄ,02/10/1983,Croatia,hertha-bsc,Season 2006/2007,2006,2007
Marko PanteliÄ,15/09/1978,Serbia,hertha-bsc,Season 2006/2007,2006,2007
Karsten Heine,06/04/1955,Germany,hertha-bsc,Season 2006/2007,2006,2007
Sven Kretschmer,31/12/1970,Germany,hertha-bsc,Season 2006/2007,2006,2007
Nello di Martino,22/11/1951,Italy,hertha-bsc,Season 2006/2007,2006,2007
Enver MariÄ,23/04/1948,Bosnia-Herzegovina,hertha-bsc,Season 2006/2007,2006,2007
David de Mel,31/08/1965,Germany,hertha-bsc,Season 2006/2007,2006,2007
Christian Fiedler,27/03/1975,Germany,hertha-bsc,Season 2005/2006,2005,2006
Kevin Stuhr-Ellegaard,23/05/1983,Denmark,hertha-bsc,Season 2005/2006,2005,2006
Gerhard Tremmel,16/11/1978,Germany,hertha-bsc,Season 2005/2006,2005,2006
Pascal Bieler,26/02/1986,Germany,hertha-bsc,Season 2005/2006,2005,2006
JÃ©rÃ´me Boateng,03/09/1988,Germany,hertha-bsc,Season 2005/2006,2005,2006
Malik Fathi,29/10/1983,Germany,hertha-bsc,Season 2005/2006,2005,2006
Arne Friedrich,29/05/1979,Germany,hertha-bsc,Season 2005/2006,2005,2006
Alexander Madlung,11/07/1982,Germany,hertha-bsc,Season 2005/2006,2005,2006
Christopher Samba,28/03/1984,Congo,hertha-bsc,Season 2005/2006,2005,2006
Oliver SchrÃ¶der,11/06/1980,Germany,hertha-bsc,Season 2005/2006,2005,2006
Josip Å imuniÄ,18/02/1978,Croatia,hertha-bsc,Season 2005/2006,2005,2006
Dick van Burik,29/11/1973,Netherlands,hertha-bsc,Season 2005/2006,2005,2006
YÄ±ldÄ±ray BaÅtÃ¼rk,24/12/1978,Turkey,hertha-bsc,Season 2005/2006,2005,2006
Kevin-Prince Boateng,06/03/1987,Ghana,hertha-bsc,Season 2005/2006,2005,2006
Sofian Chahed,18/04/1983,Tunisia,hertha-bsc,Season 2005/2006,2005,2006
PÃ¡l DÃ¡rdai,16/03/1976,Hungary,hertha-bsc,Season 2005/2006,2005,2006
Gilberto,25/04/1976,Brazil,hertha-bsc,Season 2005/2006,2005,2006
Niko KovaÄ,15/10/1971,Croatia,hertha-bsc,Season 2005/2006,2005,2006
Marcelinho,17/05/1975,Brazil,hertha-bsc,Season 2005/2006,2005,2006
Thorben Marx,01/06/1981,Germany,hertha-bsc,Season 2005/2006,2005,2006
Christian MÃ¼ller,28/02/1984,Germany,hertha-bsc,Season 2005/2006,2005,2006
Andreas Neuendorf,09/02/1975,Germany,hertha-bsc,Season 2005/2006,2005,2006
Sejad SalihoviÄ,08/10/1984,Bosnia-Herzegovina,hertha-bsc,Season 2005/2006,2005,2006
Andreas Schmidt,14/09/1973,Germany,hertha-bsc,Season 2005/2006,2005,2006
Ellery Cairo,03/08/1978,Netherlands,hertha-bsc,Season 2005/2006,2005,2006
Ashkan Dejagah,05/07/1986,Iran,hertha-bsc,Season 2005/2006,2005,2006
Solomon Okoronkwo,02/03/1987,Nigeria,hertha-bsc,Season 2005/2006,2005,2006
Marko PanteliÄ,15/09/1978,Serbia,hertha-bsc,Season 2005/2006,2005,2006
VÃ¡clav SvÄrkoÅ¡,01/11/1983,Czech Republic,hertha-bsc,Season 2005/2006,2005,2006
Falko GÃ¶tz,26/03/1962,Germany,hertha-bsc,Season 2005/2006,2005,2006
Andreas Thom,07/09/1965,Germany,hertha-bsc,Season 2005/2006,2005,2006
Nello di Martino,22/11/1951,Italy,hertha-bsc,Season 2005/2006,2005,2006
Enver MariÄ,23/04/1948,Bosnia-Herzegovina,hertha-bsc,Season 2005/2006,2005,2006
David de Mel,31/08/1965,Germany,hertha-bsc,Season 2005/2006,2005,2006
Christian Fiedler,27/03/1975,Germany,hertha-bsc,Season 2004/2005,2004,2005
Nourreddine Semghoun,29/10/1981,Germany,hertha-bsc,Season 2004/2005,2004,2005
Gerhard Tremmel,16/11/1978,Germany,hertha-bsc,Season 2004/2005,2004,2005
Pascal Bieler,26/02/1986,Germany,hertha-bsc,Season 2004/2005,2004,2005
Dennis Cagara,19/02/1985,Philippines,hertha-bsc,Season 2004/2005,2004,2005
Malik Fathi,29/10/1983,Germany,hertha-bsc,Season 2004/2005,2004,2005
Arne Friedrich,29/05/1979,Germany,hertha-bsc,Season 2004/2005,2004,2005
Alexander Madlung,11/07/1982,Germany,hertha-bsc,Season 2004/2005,2004,2005
Marko Rehmer,29/04/1972,Germany,hertha-bsc,Season 2004/2005,2004,2005
Oliver SchrÃ¶der,11/06/1980,Germany,hertha-bsc,Season 2004/2005,2004,2005
Josip Å imuniÄ,18/02/1978,Croatia,hertha-bsc,Season 2004/2005,2004,2005
Dick van Burik,29/11/1973,Netherlands,hertha-bsc,Season 2004/2005,2004,2005
YÄ±ldÄ±ray BaÅtÃ¼rk,24/12/1978,Turkey,hertha-bsc,Season 2004/2005,2004,2005
Sofian Chahed,18/04/1983,Tunisia,hertha-bsc,Season 2004/2005,2004,2005
PÃ¡l DÃ¡rdai,16/03/1976,Hungary,hertha-bsc,Season 2004/2005,2004,2005
Gilberto,25/04/1976,Brazil,hertha-bsc,Season 2004/2005,2004,2005
Niko KovaÄ,15/10/1971,Croatia,hertha-bsc,Season 2004/2005,2004,2005
Alexander Ludwig,31/01/1984,Germany,hertha-bsc,Season 2004/2005,2004,2005
Marcelinho,17/05/1975,Brazil,hertha-bsc,Season 2004/2005,2004,2005
Thorben Marx,01/06/1981,Germany,hertha-bsc,Season 2004/2005,2004,2005
Christian MÃ¼ller,28/02/1984,Germany,hertha-bsc,Season 2004/2005,2004,2005
Andreas Neuendorf,09/02/1975,Germany,hertha-bsc,Season 2004/2005,2004,2005
Sejad SalihoviÄ,08/10/1984,Bosnia-Herzegovina,hertha-bsc,Season 2004/2005,2004,2005
Andreas Schmidt,14/09/1973,Germany,hertha-bsc,Season 2004/2005,2004,2005
Fredi Bobic,30/10/1971,Germany,hertha-bsc,Season 2004/2005,2004,2005
Ashkan Dejagah,05/07/1986,Iran,hertha-bsc,Season 2004/2005,2004,2005
Ilhan Mansiz,10/08/1975,Turkey,hertha-bsc,Season 2004/2005,2004,2005
Nando Rafael,10/01/1984,Angola,hertha-bsc,Season 2004/2005,2004,2005
Giuseppe Reina,15/04/1972,Germany,hertha-bsc,Season 2004/2005,2004,2005
Artur Wichniarek,28/02/1977,Poland,hertha-bsc,Season 2004/2005,2004,2005
Falko GÃ¶tz,26/03/1962,Germany,hertha-bsc,Season 2004/2005,2004,2005
Andreas Thom,07/09/1965,Germany,hertha-bsc,Season 2004/2005,2004,2005
Enver MariÄ,23/04/1948,Bosnia-Herzegovina,hertha-bsc,Season 2004/2005,2004,2005
David de Mel,31/08/1965,Germany,hertha-bsc,Season 2004/2005,2004,2005
Christian Fiedler,27/03/1975,Germany,hertha-bsc,Season 2003/2004,2003,2004
